Commodity_Code,Commodity_Description,Country_Code,Country_Name,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_ID,Unit_Description,Value
2226000,"Oilseed, Rapeseed",UK,"United Kingdom",2015,2019,09,028,"Production",08,"(1000 MT)",2542.0000
0430000,"Barley",BU,"Bulgaria",2014,2016,04,004,"Area Harvested",04,"(1000 HA)",215.0000
0451000,"Rye",UK,"United Kingdom",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",7.0000
0430000,"Barley",BU,"Bulgaria",2014,2016,04,028,"Production",08,"(1000 MT)",852.0000
0451000,"Rye",UK,"United Kingdom",2000,2002,00,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",BU,"Bulgaria",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",176.0000
0451000,"Rye",UK,"United Kingdom",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",BU,"Bulgaria",2015,2017,05,028,"Production",08,"(1000 MT)",757.0000
0451000,"Rye",UK,"United Kingdom",2001,2003,00,028,"Production",08,"(1000 MT)",23.0000
0430000,"Barley",BU,"Bulgaria",2016,2022,07,004,"Area Harvested",04,"(1000 HA)",160.0000
0451000,"Rye",UK,"United Kingdom",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",10.0000
0430000,"Barley",BU,"Bulgaria",2016,2022,07,028,"Production",08,"(1000 MT)",729.0000
0451000,"Rye",UK,"United Kingdom",2002,2004,00,028,"Production",08,"(1000 MT)",45.0000
0430000,"Barley",BU,"Bulgaria",2017,2022,07,004,"Area Harvested",04,"(1000 HA)",128.0000
0451000,"Rye",UK,"United Kingdom",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",10.0000
0430000,"Barley",BU,"Bulgaria",2017,2022,07,028,"Production",08,"(1000 MT)",617.0000
0451000,"Rye",UK,"United Kingdom",2003,2008,08,028,"Production",08,"(1000 MT)",45.0000
0430000,"Barley",BU,"Bulgaria",2018,2022,07,004,"Area Harvested",04,"(1000 HA)",104.0000
0451000,"Rye",UK,"United Kingdom",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",10.0000
0430000,"Barley",BU,"Bulgaria",2018,2022,07,028,"Production",08,"(1000 MT)",449.0000
0451000,"Rye",UK,"United Kingdom",2004,2006,07,028,"Production",08,"(1000 MT)",45.0000
0430000,"Barley",BU,"Bulgaria",2019,2022,07,004,"Area Harvested",04,"(1000 HA)",112.0000
0451000,"Rye",UK,"United Kingdom",2005,2008,08,004,"Area Harvested",04,"(1000 HA)",10.0000
0430000,"Barley",BU,"Bulgaria",2019,2022,07,028,"Production",08,"(1000 MT)",563.0000
0451000,"Rye",UK,"United Kingdom",2005,2008,08,028,"Production",08,"(1000 MT)",49.0000
0430000,"Barley",BU,"Bulgaria",2020,2022,07,004,"Area Harvested",04,"(1000 HA)",131.0000
0451000,"Rye",UK,"United Kingdom",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",7.0000
0430000,"Barley",BU,"Bulgaria",2020,2022,07,028,"Production",08,"(1000 MT)",566.0000
0451000,"Rye",UK,"United Kingdom",2006,2008,08,028,"Production",08,"(1000 MT)",43.0000
0430000,"Barley",BU,"Bulgaria",2021,2023,04,004,"Area Harvested",04,"(1000 HA)",126.0000
0451000,"Rye",UK,"United Kingdom",2007,2009,11,004,"Area Harvested",04,"(1000 HA)",6.0000
0430000,"Barley",BU,"Bulgaria",2021,2023,04,028,"Production",08,"(1000 MT)",704.0000
0451000,"Rye",UK,"United Kingdom",2007,2009,11,028,"Production",08,"(1000 MT)",36.0000
0430000,"Barley",BU,"Bulgaria",2022,2023,08,004,"Area Harvested",04,"(1000 HA)",122.0000
0451000,"Rye",UK,"United Kingdom",2008,2010,05,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",BU,"Bulgaria",2022,2023,08,028,"Production",08,"(1000 MT)",625.0000
0451000,"Rye",UK,"United Kingdom",2008,2010,05,028,"Production",08,"(1000 MT)",32.0000
0430000,"Barley",BU,"Bulgaria",2023,2025,04,004,"Area Harvested",04,"(1000 HA)",150.0000
0451000,"Rye",UK,"United Kingdom",2009,2010,11,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",BU,"Bulgaria",2023,2025,04,028,"Production",08,"(1000 MT)",797.0000
0451000,"Rye",UK,"United Kingdom",2009,2010,11,028,"Production",08,"(1000 MT)",36.0000
0430000,"Barley",BU,"Bulgaria",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",188.0000
0451000,"Rye",UK,"United Kingdom",2010,2011,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",BU,"Bulgaria",2024,2025,04,028,"Production",08,"(1000 MT)",1055.0000
0451000,"Rye",UK,"United Kingdom",2010,2011,04,028,"Production",08,"(1000 MT)",31.0000
0430000,"Barley",HR,"Croatia",2000,2001,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0451000,"Rye",UK,"United Kingdom",2011,2012,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",HR,"Croatia",2000,2001,00,028,"Production",08,"(1000 MT)",125.0000
0451000,"Rye",UK,"United Kingdom",2011,2012,04,028,"Production",08,"(1000 MT)",35.0000
0430000,"Barley",HR,"Croatia",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0451000,"Rye",UK,"United Kingdom",2012,2013,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",HR,"Croatia",2001,2003,00,028,"Production",08,"(1000 MT)",161.0000
0451000,"Rye",UK,"United Kingdom",2012,2013,04,028,"Production",08,"(1000 MT)",35.0000
0430000,"Barley",HR,"Croatia",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",48.0000
0451000,"Rye",UK,"United Kingdom",2013,2014,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",HR,"Croatia",2002,2004,00,028,"Production",08,"(1000 MT)",171.0000
0451000,"Rye",UK,"United Kingdom",2013,2014,04,028,"Production",08,"(1000 MT)",35.0000
0430000,"Barley",HR,"Croatia",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0451000,"Rye",UK,"United Kingdom",2014,2015,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",HR,"Croatia",2003,2005,00,028,"Production",08,"(1000 MT)",105.0000
0451000,"Rye",UK,"United Kingdom",2014,2015,04,028,"Production",08,"(1000 MT)",35.0000
0430000,"Barley",HR,"Croatia",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",50.0000
0451000,"Rye",UK,"United Kingdom",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",5.0000
0430000,"Barley",HR,"Croatia",2004,2006,07,028,"Production",08,"(1000 MT)",180.0000
0451000,"Rye",UK,"United Kingdom",2015,2016,04,028,"Production",08,"(1000 MT)",35.0000
0410000,"Wheat",UK,"United Kingdom",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",2086.0000
0430000,"Barley",HR,"Croatia",2005,2006,07,004,"Area Harvested",04,"(1000 HA)",45.0000
0410000,"Wheat",UK,"United Kingdom",2000,2002,00,028,"Production",08,"(1000 MT)",16704.0000
0430000,"Barley",HR,"Croatia",2005,2006,07,028,"Production",08,"(1000 MT)",150.0000
0410000,"Wheat",UK,"United Kingdom",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",1635.0000
0430000,"Barley",HR,"Croatia",2006,2007,04,004,"Area Harvested",04,"(1000 HA)",60.0000
0410000,"Wheat",UK,"United Kingdom",2001,2003,00,028,"Production",08,"(1000 MT)",11580.0000
0430000,"Barley",HR,"Croatia",2006,2007,04,028,"Production",08,"(1000 MT)",210.0000
0410000,"Wheat",UK,"United Kingdom",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",1996.0000
0430000,"Barley",HR,"Croatia",2007,2008,04,004,"Area Harvested",04,"(1000 HA)",60.0000
0410000,"Wheat",UK,"United Kingdom",2002,2004,00,028,"Production",08,"(1000 MT)",15973.0000
0430000,"Barley",HR,"Croatia",2007,2008,04,028,"Production",08,"(1000 MT)",220.0000
0410000,"Wheat",UK,"United Kingdom",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",1837.0000
0430000,"Barley",HR,"Croatia",2008,2009,04,004,"Area Harvested",04,"(1000 HA)",60.0000
0410000,"Wheat",UK,"United Kingdom",2003,2005,00,028,"Production",08,"(1000 MT)",14288.0000
0430000,"Barley",HR,"Croatia",2008,2009,04,028,"Production",08,"(1000 MT)",250.0000
0410000,"Wheat",UK,"United Kingdom",2004,2007,01,004,"Area Harvested",04,"(1000 HA)",1990.0000
0430000,"Barley",HR,"Croatia",2009,2010,04,004,"Area Harvested",04,"(1000 HA)",60.0000
0410000,"Wheat",UK,"United Kingdom",2004,2007,01,028,"Production",08,"(1000 MT)",15468.0000
0430000,"Barley",HR,"Croatia",2009,2010,04,028,"Production",08,"(1000 MT)",244.0000
0410000,"Wheat",UK,"United Kingdom",2005,2007,01,004,"Area Harvested",04,"(1000 HA)",1867.0000
0430000,"Barley",HR,"Croatia",2010,2011,04,004,"Area Harvested",04,"(1000 HA)",51.0000
0410000,"Wheat",UK,"United Kingdom",2005,2007,01,028,"Production",08,"(1000 MT)",14863.0000
0430000,"Barley",HR,"Croatia",2010,2011,04,028,"Production",08,"(1000 MT)",180.0000
0410000,"Wheat",UK,"United Kingdom",2006,2007,05,004,"Area Harvested",04,"(1000 HA)",1833.0000
0430000,"Barley",HR,"Croatia",2011,2013,11,004,"Area Harvested",04,"(1000 HA)",50.0000
0410000,"Wheat",UK,"United Kingdom",2006,2007,05,028,"Production",08,"(1000 MT)",14735.0000
0430000,"Barley",HR,"Croatia",2011,2013,11,028,"Production",08,"(1000 MT)",195.0000
0410000,"Wheat",UK,"United Kingdom",2007,2008,11,004,"Area Harvested",04,"(1000 HA)",1830.0000
0430000,"Barley",HR,"Croatia",2012,2014,05,004,"Area Harvested",04,"(1000 HA)",57.0000
0410000,"Wheat",UK,"United Kingdom",2007,2008,11,028,"Production",08,"(1000 MT)",13221.0000
0430000,"Barley",HR,"Croatia",2012,2014,05,028,"Production",08,"(1000 MT)",236.0000
0410000,"Wheat",UK,"United Kingdom",2008,2009,05,004,"Area Harvested",04,"(1000 HA)",2080.0000
0430000,"Barley",HR,"Croatia",2013,2014,08,004,"Area Harvested",04,"(1000 HA)",54.0000
0410000,"Wheat",UK,"United Kingdom",2008,2009,05,028,"Production",08,"(1000 MT)",17227.0000
0430000,"Barley",HR,"Croatia",2013,2014,08,028,"Production",08,"(1000 MT)",201.0000
0410000,"Wheat",UK,"United Kingdom",2009,2010,11,004,"Area Harvested",04,"(1000 HA)",1775.0000
0430000,"Barley",HR,"Croatia",2014,2015,09,004,"Area Harvested",04,"(1000 HA)",46.0000
0410000,"Wheat",UK,"United Kingdom",2009,2010,11,028,"Production",08,"(1000 MT)",14076.0000
0430000,"Barley",HR,"Croatia",2014,2015,09,028,"Production",08,"(1000 MT)",176.0000
0410000,"Wheat",UK,"United Kingdom",2010,2011,05,004,"Area Harvested",04,"(1000 HA)",1939.0000
0430000,"Barley",HR,"Croatia",2015,2017,05,004,"Area Harvested",04,"(1000 HA)",44.0000
0410000,"Wheat",UK,"United Kingdom",2010,2011,05,028,"Production",08,"(1000 MT)",14878.0000
0430000,"Barley",HR,"Croatia",2015,2017,05,028,"Production",08,"(1000 MT)",194.0000
0410000,"Wheat",UK,"United Kingdom",2011,2018,07,004,"Area Harvested",04,"(1000 HA)",1969.0000
0430000,"Barley",HR,"Croatia",2016,2018,05,004,"Area Harvested",04,"(1000 HA)",57.0000
0410000,"Wheat",UK,"United Kingdom",2011,2018,07,028,"Production",08,"(1000 MT)",15257.0000
0430000,"Barley",HR,"Croatia",2016,2018,05,028,"Production",08,"(1000 MT)",263.0000
0410000,"Wheat",UK,"United Kingdom",2012,2018,07,004,"Area Harvested",04,"(1000 HA)",1992.0000
0430000,"Barley",HR,"Croatia",2017,2019,05,004,"Area Harvested",04,"(1000 HA)",54.0000
0410000,"Wheat",UK,"United Kingdom",2012,2018,07,028,"Production",08,"(1000 MT)",13261.0000
0430000,"Barley",HR,"Croatia",2017,2019,05,028,"Production",08,"(1000 MT)",261.0000
0410000,"Wheat",UK,"United Kingdom",2013,2018,07,004,"Area Harvested",04,"(1000 HA)",1615.0000
0430000,"Barley",HR,"Croatia",2018,2020,11,004,"Area Harvested",04,"(1000 HA)",51.0000
0410000,"Wheat",UK,"United Kingdom",2013,2018,07,028,"Production",08,"(1000 MT)",11921.0000
0430000,"Barley",HR,"Croatia",2018,2020,11,028,"Production",08,"(1000 MT)",228.0000
0410000,"Wheat",UK,"United Kingdom",2014,2018,07,004,"Area Harvested",04,"(1000 HA)",1936.0000
0430000,"Barley",HR,"Croatia",2019,2020,11,004,"Area Harvested",04,"(1000 HA)",54.0000
0410000,"Wheat",UK,"United Kingdom",2014,2018,07,028,"Production",08,"(1000 MT)",16606.0000
0430000,"Barley",HR,"Croatia",2019,2020,11,028,"Production",08,"(1000 MT)",275.0000
0410000,"Wheat",UK,"United Kingdom",2015,2018,07,004,"Area Harvested",04,"(1000 HA)",1832.0000
0430000,"Barley",HR,"Croatia",2020,2022,04,004,"Area Harvested",04,"(1000 HA)",66.0000
0410000,"Wheat",UK,"United Kingdom",2015,2018,07,028,"Production",08,"(1000 MT)",16444.0000
0430000,"Barley",HR,"Croatia",2020,2022,04,028,"Production",08,"(1000 MT)",322.0000
0430000,"Barley",HR,"Croatia",2021,2023,04,004,"Area Harvested",04,"(1000 HA)",56.0000
0430000,"Barley",HR,"Croatia",2021,2023,04,028,"Production",08,"(1000 MT)",306.0000
0430000,"Barley",HR,"Croatia",2022,2024,04,004,"Area Harvested",04,"(1000 HA)",63.0000
0430000,"Barley",HR,"Croatia",2022,2024,04,028,"Production",08,"(1000 MT)",318.0000
0430000,"Barley",HR,"Croatia",2023,2024,12,004,"Area Harvested",04,"(1000 HA)",73.0000
0430000,"Barley",HR,"Croatia",2023,2024,12,028,"Production",08,"(1000 MT)",290.0000
0430000,"Barley",HR,"Croatia",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",60.0000
0430000,"Barley",HR,"Croatia",2024,2025,04,028,"Production",08,"(1000 MT)",295.0000
0430000,"Barley",CY,"Cyprus",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0430000,"Barley",CY,"Cyprus",2000,2002,00,028,"Production",08,"(1000 MT)",38.0000
0430000,"Barley",CY,"Cyprus",2001,2003,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0430000,"Barley",CY,"Cyprus",2001,2003,00,028,"Production",08,"(1000 MT)",115.0000
0430000,"Barley",CY,"Cyprus",2002,2004,00,004,"Area Harvested",04,"(1000 HA)",45.0000
0430000,"Barley",CY,"Cyprus",2002,2004,00,028,"Production",08,"(1000 MT)",128.0000
0430000,"Barley",CY,"Cyprus",2003,2005,00,004,"Area Harvested",04,"(1000 HA)",50.0000
0430000,"Barley",CY,"Cyprus",2003,2005,00,028,"Production",08,"(1000 MT)",129.0000
0430000,"Barley",CY,"Cyprus",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",50.0000
0430000,"Barley",CY,"Cyprus",2004,2006,07,028,"Production",08,"(1000 MT)",72.0000
0430000,"Barley",CY,"Cyprus",2005,2006,07,004,"Area Harvested",04,"(1000 HA)",50.0000
0430000,"Barley",CY,"Cyprus",2005,2006,07,028,"Production",08,"(1000 MT)",90.0000
0430000,"Barley",CY,"Cyprus",2006,2007,04,004,"Area Harvested",04,"(1000 HA)",50.0000
0430000,"Barley",CY,"Cyprus",2006,2007,04,028,"Production",08,"(1000 MT)",100.0000
0430000,"Barley",CY,"Cyprus",2007,2008,11,004,"Area Harvested",04,"(1000 HA)",45.0000
0430000,"Barley",CY,"Cyprus",2007,2008,11,028,"Production",08,"(1000 MT)",38.0000
0430000,"Barley",CY,"Cyprus",2008,2010,05,004,"Area Harvested",04,"(1000 HA)",34.0000
0430000,"Barley",CY,"Cyprus",2008,2010,05,028,"Production",08,"(1000 MT)",52.0000
0430000,"Barley",CY,"Cyprus",2009,2011,05,004,"Area Harvested",04,"(1000 HA)",22.0000
0430000,"Barley",CY,"Cyprus",2009,2011,05,028,"Production",08,"(1000 MT)",40.0000
0430000,"Barley",CY,"Cyprus",2010,2011,11,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2010,2011,11,028,"Production",08,"(1000 MT)",45.0000
0430000,"Barley",CY,"Cyprus",2011,2012,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2011,2012,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2012,2013,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2012,2013,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2013,2014,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2013,2014,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2014,2015,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2014,2015,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2015,2016,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2015,2016,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2016,2017,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2016,2017,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2017,2018,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2017,2018,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2018,2019,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2018,2019,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2019,2020,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2019,2020,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2020,2021,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2020,2021,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2021,2022,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2021,2022,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2022,2023,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2022,2023,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2023,2024,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2023,2024,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",CY,"Cyprus",2024,2025,04,004,"Area Harvested",04,"(1000 HA)",23.0000
0430000,"Barley",CY,"Cyprus",2024,2025,04,028,"Production",08,"(1000 MT)",44.0000
0430000,"Barley",EZ,"Czech Republic",2000,2002,00,004,"Area Harvested",04,"(1000 HA)",495.0000
0430000,"Barley",EZ,"Czech Republic",2000,2002,00,028,"Production",08,"(1000 MT)",1629.0000
0430000,"Barley",EZ,"Czech Republic",2001,2007,01,004,"Area Harvested",04,"(1000 HA)",498.0000
0430000,"Barley",EZ,"Czech Republic",2001,2007,01,028,"Production",08,"(1000 MT)",1966.0000
0430000,"Barley",EZ,"Czech Republic",2002,2007,01,004,"Area Harvested",04,"(1000 HA)",488.0000
0430000,"Barley",EZ,"Czech Republic",2002,2007,01,028,"Production",08,"(1000 MT)",1792.0000
0430000,"Barley",EZ,"Czech Republic",2003,2008,08,004,"Area Harvested",04,"(1000 HA)",550.0000
0430000,"Barley",EZ,"Czech Republic",2003,2008,08,028,"Production",08,"(1000 MT)",2069.0000
0430000,"Barley",EZ,"Czech Republic",2004,2006,07,004,"Area Harvested",04,"(1000 HA)",469.0000
0430000,"Barley",EZ,"Czech Republic",2004,2006,07,028,"Production",08,"(1000 MT)",2331.0000
0430000,"Barley",EZ,"Czech Republic",2005,2006,07,004,"Area Harvested",04,"(1000 HA)",522.0000
0430000,"Barley",EZ,"Czech Republic",2005,2006,07,028,"Production",08,"(1000 MT)",2195.0000
0430000,"Barley",EZ,"Czech Republic",2006,2008,08,004,"Area Harvested",04,"(1000 HA)",528.0000
0430000,"Barley",EZ,"Czech Republic",2006,2008,08,028,"Production",08,"(1000 MT)",1898.0000
0430000,"Barley",EZ,"Czech Republic",2007,2008,08,004,"Area Harvested",04,"(1000 HA)",498.0000
0430000,"Barley",EZ,"Czech Republic",2007,2008,08,028,"Production",08,"(1000 MT)",1893.0000
0430000,"Barley",EZ,"Czech Republic",2008,2009,05,004,"Area Harvested",04,"(1000 HA)",482.0000
0430000,"Barley",EZ,"Czech Republic",2008,2009,05,028,"Production",08,"(1000 MT)",2244.0000
0430000,"Barley",EZ,"Czech Republic",2009,2010,09,004,"Area Harvested",04,"(1000 HA)",454.0000
0430000,"Barley",EZ,"Czech Republic",2009,2010,09,028,"Production",08,"(1000 MT)",2003.0000
0430000,"Barley",EZ,"Czech Republic",2010,2011,08,004,"Area Harvested",04,"(1000 HA)",388.0000
0430000,"Barley",EZ,"Czech Republic",2010,2011,08,028,"Production",08,"(1000 MT)",1584.0000
0430000,"Barley",EZ,"Czech Republic",2011,2012,08,004,"Area Harvested",04,"(1000 HA)",372.0000
0430000,"Barley",EZ,"Czech Republic",2011,2012,08,028,"Production",08,"(1000 MT)",1814.0000
0430000,"Barley",EZ,"Czech Republic",2012,2014,08,004,"Area Harvested",04,"(1000 HA)",382.0000
0430000,"Barley",EZ,"Czech Republic",2012,2014,08,028,"Production",08,"(1000 MT)",1616.0000
0430000,"Barley",EZ,"Czech Republic",2013,2014,05,004,"Area Harvested",04,"(1000 HA)",349.0000
0430000,"Barley",EZ,"Czech Republic",2013,2014,05,028,"Production",08,"(1000 MT)",1594.0000
0430000,"Barley",EZ,"Czech Republic",2014,2020,10,004,"Area Harvested",04,"(1000 HA)",350.0000
0430000,"Barley",EZ,"Czech Republic",2014,2020,10,028,"Production",08,"(1000 MT)",1967.0000
0430000,"Barley",EZ,"Czech Republic",2015,2020,10,004,"Area Harvested",04,"(1000 HA)",366.0000
0430000,"Barley",EZ,"Czech Republic",2015,2020,10,028,"Production",08,"(1000 MT)",1991.0000
0430000,"Barley",EZ,"Czech Republic",2016,2020,10,004,"Area Harvested",04,"(1000 HA)",326.0000
0430000,"Barley",EZ,"Czech Republic",2016,2020,10,028,"Production",08,"(1000 MT)",1845.0000
0430000,"Barley",EZ,"Czech Republic",2017,2020,10,004,"Area Harvested",04,"(1000 HA)",327.0000
0430000,"Barley",EZ,"Czech Republic",2017,2020,10,028,"Production",08,"(1000 MT)",1712.0000
0430000,"Barley",EZ,"Czech Republic",2018,2020,10,004,"Area Harvested",04,"(1000 HA)",325.0000
0430000,"Barley",EZ,"Czech Republic",2018,2020,10,028,"Production",08,"(1000 MT)",1606.0000
0430000,"Barley",EZ,"Czech Republic",2019,2020,10,004,"Area Harvested",04,"(1000 HA)",320.0000
0430000,"Barley",EZ,"Czech Republic",2019,2020,10,028,"Production",08,"(1000 MT)",1718.0000
0430000,"Barley",EZ,"Czech Republic",2020,2021,12,004,"Area Harvested",04,"(1000 HA)",332.0000
0430000,"Barley",EZ,"Czech Republic",2020,2021,12,028,"Production",08,"(1000 MT)",1816.0000
0430000,"Barley",EZ,"Czech Republic",2021,2022,04,004,"Area Harvested",04,"(1000 HA)",327.0000
0430000,"Barley",EZ,"Czech Republic",2021,2022,04,028,"Production",08,"(1000 MT)",1749.0000
0430000,"Barley",EZ,"Czech Republic",2022,2023,04,004,"Area Harvested",04,"(1000 HA)",334.0000
